total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
4,0.7978947368421053,1.0605263157894738,7,0.10700000000000001,0.2056,34,0.515017032623291,1.262285590171814,0.29291898012161255,0.1572471261024475,1.4752403497695923,y,0.001
4,0.7978947368421053,1.0605263157894738,8,0.2056,0.3042,39,0.3133407235145569,0.8055028319358826,0.3253750801086426,0.251968115568161,1.0894837379455566,y,0.001
4,0.7978947368421053,1.0605263157894738,9,0.3042,0.40279999999999994,19,-0.08772214502096176,0.7211090326309204,0.31997087597846985,0.3612593710422516,1.0146502256393433,y,0.001
4,0.7978947368421053,1.0605263157894738,10,0.40279999999999994,0.5014,6,0.2047915905714035,0.02081950008869171,0.5050373673439026,0.4262027442455292,0.9119946360588074,y,0.001
5,1.0605263157894738,1.3231578947368423,5,-0.09839999999999999,0.006999999999999999,10,11.747937202453613,49.69700622558594,0.44112735986709595,-0.02759089507162571,2.1147964000701904,y,0.001
5,1.0605263157894738,1.3231578947368423,7,0.10700000000000001,0.2056,26,0.3335849940776825,0.9620133638381958,0.2761341333389282,0.15491332113742828,1.6463578939437866,y,0.001
5,1.0605263157894738,1.3231578947368423,8,0.2056,0.3042,18,0.12868085503578186,0.6533668041229248,0.3003746271133423,0.25034764409065247,1.2841925621032715,y,0.001
5,1.0605263157894738,1.3231578947368423,9,0.3042,0.40279999999999994,5,0.03706200048327446,0.5335119962692261,0.38266122341156006,0.3588748574256897,1.289697289466858,y,0.001
6,1.3231578947368423,1.5857894736842106,5,-0.09839999999999999,0.006999999999999999,9,23.998619079589844,51.19792556762695,0.43351098895072937,-0.02649969421327114,2.203007698059082,y,0.001
6,1.3231578947368423,1.5857894736842106,7,0.10700000000000001,0.2056,19,0.7532612681388855,0.9067950248718262,0.35361209511756897,0.15603943169116974,1.8371162414550781,y,0.001
6,1.3231578947368423,1.5857894736842106,8,0.2056,0.3042,5,0.11157429218292236,0.6345914602279663,0.30849120020866394,0.232580304145813,1.5836539268493652,y,0.001
7,1.5857894736842106,1.848421052631579,5,-0.09839999999999999,0.006999999999999999,8,9.862260818481445,33.91682434082031,0.42563849687576294,-0.030104225501418114,2.2855472564697266,y,0.001
7,1.5857894736842106,1.848421052631579,7,0.10700000000000001,0.2056,12,1.1961257457733154,0.8700764179229736,0.4157456159591675,0.1379164755344391,2.0780773162841797,y,0.001
8,1.848421052631579,2.1110526315789473,5,-0.09839999999999999,0.006999999999999999,6,17.443944931030273,35.28662109375,0.5010446310043335,-0.02682744897902012,2.494102716445923,y,0.001
8,1.848421052631579,2.1110526315789473,7,0.10700000000000001,0.2056,7,0.6415907740592957,0.8885471224784851,0.3552692234516144,0.13491515815258026,2.36956787109375,y,0.001
9,2.1110526315789473,2.373684210526316,5,-0.09839999999999999,0.006999999999999999,5,21.993934631347656,37.01297378540039,0.5006915926933289,-0.02156628668308258,2.598534107208252,y,0.001
10,2.373684210526316,2.6363157894736844,5,-0.09839999999999999,0.006999999999999999,5,21.993934631347656,37.01297378540039,0.5006915926933289,-0.02156628668308258,2.598534107208252,y,0.001
0,0.0,0.01,0,-inf,0.0,2104,-563.6432495117188,478.6019287109375,-0.0005456366925500333,-0.0011745806550607085,0.0008479877724312246,z,0.001
0,0.0,0.01,1,0.0,0.022,14933,122.87103271484375,409.2827453613281,0.008163862861692905,0.006715105846524239,0.0037664363626390696,z,0.001
0,0.0,0.01,2,0.022,0.044,7122,14.943253517150879,24.122268676757812,0.035153500735759735,0.03296429291367531,0.007029247470200062,z,0.001
0,0.0,0.01,3,0.044,0.066,7345,8.625880241394043,13.09070873260498,0.0572330467402935,0.05507902428507805,0.0076711480505764484,z,0.001
0,0.0,0.01,4,0.066,0.088,7211,6.127748966217041,8.868439674377441,0.0789346992969513,0.07689185440540314,0.008386912755668163,z,0.001
0,0.0,0.01,5,0.088,0.11,6916,4.9973273277282715,6.947717189788818,0.10157374292612076,0.09893030673265457,0.009062491357326508,z,0.001
0,0.0,0.01,7,0.21000000000000002,0.234,8578,2.2276666164398193,3.0759358406066895,0.22655026614665985,0.22326290607452393,0.01210093591362238,z,0.001
